ID,treatment,NED,regime,Temp,Co2,Herb,uv,Li,pH,ND,P,overlap,replicate,count.ml.Nt,logcount.Nt,count.ml.No,logcount.No,Rate of Division,risk.Extinction,no.divisions,perDay,relative.fit,change.no.cells
1_F2,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,260,1043566.667,13.85815489,378400,12.84370712,0.292707755,1.358051567,1.463538767,0.292707753,0.488857576,133033.3334
1_F6,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,261,811233.3333,13.606311,352733.3333,12.77346762,0.240307803,1.536514282,1.201539014,0.240307803,0.358762497,91700
1_F6,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,261,989066.6667,13.80451702,418422.2222,12.9442463,0.248221659,1.41982993,1.241108302,0.24822166,0.414560386,114128.8889
3_E1,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,262,607600,13.31727205,116466.6667,11.66536039,0.476640952,1.213105073,2.38320476,0.476640952,0.711591117,98226.66666
3_E1,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,262,952866.6667,13.76723026,180800,12.10514673,0.479575935,1.126575861,2.397879666,0.479575933,0.800950181,154413.3333
3_E5,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,263,663400,13.40513341,127533.3333,11.75613305,0.475800928,1.214124539,2.379004642,0.475800928,0.710337022,107173.3333
3_E5,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,263,922266.6667,13.73458969,739700,13.51399998,0.063648736,1.707636106,0.318243681,0.063648736,0.106301137,36513.33334
3_F3,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,264,770366.6667,13.55462187,151733.3333,11.92987987,0.468801445,1.222652595,2.344007226,0.468801445,0.69988729,123726.6667
3_F3,Co2/Nd/Temp/P/Li/Uv/Herb,7,10,yes,yes,yes,yes,yes,no,yes,yes,0.75,264,1228233.333,14.02108738,262700,12.47876798,0.445019311,1.166186991,2.22509655,0.44501931,0.743236414,193106.6666
3_G1,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,265,598466.6667,13.30212611,560433.3333,13.23646557,0.018945626,1.917224516,0.094728135,0.018945627,0.028284477,7606.66668
3_G1,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,265,749966.6667,13.52778404,192500,12.16785143,0.392393606,1.229201965,1.961968032,0.392393606,0.655345084,111493.3333
3_G2,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,266,688300,13.44198007,419300,12.94634193,0.143010936,1.693526879,0.715054687,0.143010937,0.213505181,53800
3_G2,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,266,1024333.333,13.83955255,287700,12.56967355,0.366409628,1.261560098,1.832048136,0.366409627,0.611948676,147326.6666
3_G3,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,267,525933.3333,13.17292974,211766.6667,12.26324032,0.262480884,1.502819962,1.312404415,0.262480883,0.391865332,62833.33332
3_G3,Co2/P/Li/Herb/Nd/Ph/Temp,7,16,yes,yes,yes,no,yes,yes,yes,yes,0.75,267,690300,13.44488156,608400,13.31858784,0.036440666,1.754735423,0.182203324,0.036440665,0.060860346,16380
4_H10,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,268,1416000,14.16334655,196600,12.18892649,0.569697208,1.105311276,2.848486029,0.569697206,0.850517501,243880
4_H10,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,268,1536900,14.24527796,238200,12.38086594,0.537955596,1.062689714,2.689777975,0.537955595,0.898451323,259740
4_H11,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,269,1474600,14.20389732,188633.3333,12.14756037,0.593333424,1.079492234,2.96666712,0.593333424,0.885804697,257193.3333
4_H11,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,269,1360200,14.12314231,239244.4444,12.38524109,0.501452294,1.102198104,2.507261472,0.501452294,0.837486367,224191.1111
4_H12,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,270,1255633.333,14.04315065,177066.6667,12.08428159,0.565210136,1.110282031,2.826050679,0.565210136,0.843818624,215713.3333
4_H12,Co2/Ph/Uv/Nd/Li/Herb/P,7,26,no,yes,yes,yes,yes,yes,yes,yes,0.75,270,995333.3333,13.81083297,280511.1111,12.54436861,0.365424368,1.262803674,1.827121852,0.36542437,0.610303177,142964.4444
3_H1,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,271,563633.3333,13.2421592,201366.6667,12.21288274,0.29698641,1.451848818,1.484932045,0.296986409,0.443379633,72453.33332
3_H1,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,271,701266.6667,13.4606435,597300,13.30017478,0.046301486,1.737517324,0.231507427,0.046301485,0.077329116,20793.33334
3_H2,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,272,478166.6667,13.07771463,411700,12.92805021,0.043184023,1.871312729,0.215920117,0.043184023,0.064470682,13293.33334
3_H2,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,272,523066.6667,13.1674642,575400,13.26282073,0,1.819858509,0,0,0,-10466.66666
3_H3,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,273,666633.3333,13.40999545,246733.3333,12.41606341,0.286788165,1.466730885,1.433940825,0.286788165,0.428154379,83980
3_H3,Co2/Temp/Ph/Li/P/Nd/Uv,7,35,yes,yes,no,yes,yes,yes,yes,yes,0.75,273,849733.3333,13.65267785,313700,12.65619239,0.287524926,1.365108387,1.437624631,0.287524926,0.480201624,107206.6667
3_E3,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,274,719733.3333,13.48663605,112400,11.62981922,0.535764088,1.143461555,2.678820432,0.535764086,0.799857762,121466.6667
3_E3,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,274,1049266.667,13.86360207,623300,13.34278322,0.150276552,1.565933612,0.751382772,0.150276554,0.250980137,85193.3334
3_F1,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,275,517900,13.15753745,262300,12.47724417,0.19629115,1.605657052,0.981455741,0.196291148,0.293048755,51120
3_F1,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,275,514833.3333,13.1515985,267200,12.49575272,0.189237091,1.506097193,0.946185454,0.189237091,0.316048975,49526.66666
3_F5,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,276,821666.6667,13.61909008,144700,11.88241791,0.501097664,1.183796371,2.505488327,0.501097665,0.748103255,135393.3333
3_F5,Co2/Temp/Ph/Li/Uv/Nd/Herb,7,38,yes,yes,yes,yes,yes,yes,yes,no,0.75,276,1570033.333,14.26660741,304500,12.62642637,0.473256211,1.133718054,2.366281053,0.473256211,0.790395475,253106.6666
3_A1,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,277,740366.6667,13.51490084,155600,11.95504389,0.450079576,1.245758554,2.250397886,0.450079577,0.67193687,116953.3333
3_A1,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,277,1375233.333,14.13413397,225000,12.32385568,0.522335902,1.079418914,2.611679512,0.522335902,0.872364534,230046.6666
3_A2,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,278,856800,13.6609598,144366.6667,11.88011164,0.513844162,1.168802873,2.569220809,0.513844162,0.76713287,142486.6667
3_A2,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,278,1144566.667,13.95053667,205500,12.23320131,0.49551824,1.108758051,2.477591207,0.495518241,0.827575777,187813.3334
3_A3,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,279,731233.3333,13.50248789,144366.6667,11.88011164,0.468118833,1.223487477,2.34059417,0.468118834,0.6988682,117373.3333
3_A3,Co2/Herb/Uv/Nd/Ph/P/Temp,7,7,yes,yes,yes,yes,no,yes,yes,yes,0.75,279,1029633.333,13.84471331,133400,11.80110741,0.589660019,1.009140256,2.948300097,0.589660019,0.984804005,179246.6666
3_E4,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,280,678766.6667,13.4280327,113166.6667,11.63661694,0.516893329,1.165244426,2.584466633,0.516893327,0.771685056,113120
3_E4,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,280,1355433.333,14.11963176,273400,12.5186912,0.461933802,1.146627419,2.309669007,0.461933801,0.771485674,216406.6666
3_F2,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,281,703500,13.46382316,107566.6667,11.58586609,0.541863869,1.136507919,2.709319352,0.54186387,0.808964306,119186.6667
3_F2,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,281,669966.6667,13.41498324,204300,12.22734478,0.342680023,1.291854435,1.713400117,0.342680023,0.572317349,93133.33334
3_F6,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,282,500666.6667,13.12369582,135500,11.81672692,0.377111511,1.340057723,1.885557551,0.37711151,0.563000724,73033.33334
3_F6,Co2/Temp/Li/Herb/Ph/Uv/P,7,32,yes,yes,yes,yes,yes,yes,no,yes,0.75,282,1108533.333,13.91854838,266000,12.49125159,0.4118308,1.205540429,2.059154001,0.4118308,0.687807563,168506.6666
1_H4,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,283,1249366.667,14.03814731,337700,12.72991321,0.377476572,1.33956861,1.887382848,0.37747657,0.563545732,182333.3334
1_H4,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,283,1373100,14.13258152,397777.7778,12.89364878,0.357480422,1.27287527,1.78740212,0.357480424,0.59703582,195064.4444
1_H5,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,284,1084066.667,13.89622996,282133.3333,12.55013505,0.38840089,1.325014379,1.942004451,0.38840089,0.579854967,160386.6667
1_H5,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,284,1202566.667,13.99996872,378088.8889,12.8428846,0.333863903,1.30329393,1.669319522,0.333863904,0.557593357,164895.5556
1_H6,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,285,1037966.667,13.85277423,554066.6667,13.2250403,0.181125727,1.630193101,0.905628628,0.181125726,0.270407855,96780.00006
1_H6,Temp/Ph/Li/Uv/Nd/Herb/P,7,87,yes,no,yes,yes,yes,yes,yes,yes,0.75,285,1041400,13.85607652,392311.1111,12.87981045,0.281690842,1.373095821,1.408454218,0.281690844,0.470457996,129817.7778
3_H4,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,286,769966.6667,13.5541025,402866.6667,12.90636093,0.18689871,1.620809136,0.934493551,0.18689871,0.279026511,73420
3_H4,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,286,1105966.667,13.91623032,664900,13.40739193,0.146819724,1.571356142,0.734098622,0.146819724,0.24520681,88213.3334
3_H5,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,287,713800,13.47835809,172633.3333,12.05892516,0.409561769,1.297270488,2.047808849,0.40956177,0.611446659,108233.3333
3_H5,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,287,988233.3333,13.80367412,560500,13.23658452,0.163627469,1.545165905,0.818137354,0.163627471,0.273277793,85546.66666
3_H6,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,288,480733.3333,13.08306799,200633.3333,12.20923431,0.252135105,1.518448509,1.260675517,0.252135103,0.376419817,56020
3_H6,Co2/Temp/Ph/Li/Uv/Nd/Herb/P,8,39,yes,yes,yes,yes,yes,yes,yes,yes,0,288,581833.3333,13.27393932,487300,13.09663523,0.051159146,1.729097524,0.255795731,0.051159146,0.085442001,18906.66666
